started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-12-01 06:47:02.600000+00:00,2023-12-01 06:50:04.772000+00:00,182,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2023-12-01 06:48:36.911000+00:00,2023-12-01 06:50:46.316000+00:00,129,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2023-12-01 06:49:55.410000+00:00,2023-12-01 06:56:59.271000+00:00,423,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2023-12-01 06:49:58.568000+00:00,2023-12-01 06:55:44.407000+00:00,345,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2023-12-01 06:50:30.652000+00:00,2023-12-01 06:55:20.777000+00:00,290,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2023-12-01 06:50:41.218000+00:00,2023-12-01 06:59:18.476000+00:00,517,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265,2321,Damsgårdsveien 125,I parkering garasje ,60.38422650043981,5.3114871140229525
2023-12-01 06:51:22.056000+00:00,2023-12-01 06:55:19.741000+00:00,237,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702
2023-12-01 06:51:24.015000+00:00,2023-12-01 07:02:38.153000+00:00,674,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2023-12-01 06:51:30.401000+00:00,2023-12-01 07:03:15.033000+00:00,704,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
2023-12-01 06:51:46.454000+00:00,2023-12-01 07:06:22.142000+00:00,875,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-01 06:52:03.712000+00:00,2023-12-01 06:55:38.376000+00:00,214,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-01 06:52:55.227000+00:00,2023-12-01 07:04:38.304000+00:00,703,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261
2023-12-01 06:53:27.909000+00:00,2023-12-01 07:00:26.477000+00:00,418,1048,Øvre Korskirkeallmenning,På venstre side av allmenning,60.395099485721786,5.328645087376344,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2023-12-01 06:53:34.092000+00:00,2023-12-01 07:00:18.013000+00:00,403,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2023-12-01 06:53:56.757000+00:00,2023-12-01 06:57:30.499000+00:00,213,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-12-01 06:54:07.772000+00:00,2023-12-01 07:08:32.787000+00:00,865,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847,793,Zander Kaaes gate,Zander Kaaes Hotel,60.390108717939874,5.3353874337574325
2023-12-01 06:54:17.533000+00:00,2023-12-01 07:14:11.776000+00:00,1194,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2023-12-01 06:54:18.571000+00:00,2023-12-01 07:03:43.454000+00:00,564,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702,809,Skutevikstorget,På sørsiden av torget,60.40222876911276,5.320744723528605
2023-12-01 06:55:11.294000+00:00,2023-12-01 07:08:13.666000+00:00,782,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2023-12-01 06:55:26+00:00,2023-12-01 07:10:29.072000+00:00,903,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2023-12-01 06:55:49.302000+00:00,2023-12-01 06:58:09.207000+00:00,139,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2023-12-01 06:56:45.337000+00:00,2023-12-01 07:04:25.501000+00:00,460,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2023-12-01 06:57:59.606000+00:00,2023-12-01 07:05:06.620000+00:00,427,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-12-01 06:59:11.291000+00:00,2023-12-01 07:02:22.925000+00:00,191,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-01 07:00:54.203000+00:00,2023-12-01 07:18:54.927000+00:00,1080,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,3397,Kristianborg bybanestopp,Foran garasjer ved Bybanestopp,60.35779657270476,5.342069876253731
2023-12-01 07:01:13.383000+00:00,2023-12-01 07:07:41.083000+00:00,387,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-01 07:02:31.996000+00:00,2023-12-01 07:04:49.981000+00:00,137,34,Cornerteateret, Ved BI,60.38246949877819,5.3260934892086595,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2023-12-01 07:02:56.332000+00:00,2023-12-01 07:08:09.282000+00:00,312,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2023-12-01 07:03:21.812000+00:00,2023-12-01 07:08:15.978000+00:00,294,1046,Ole Vigs gate,Ole Vigs Gate 4,60.385922875207626,5.321431717819451,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2023-12-01 07:03:28.504000+00:00,2023-12-01 07:10:36.474000+00:00,427,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-01 07:03:46.546000+00:00,2023-12-01 07:07:53.493000+00:00,246,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2023-12-01 07:03:52.182000+00:00,2023-12-01 07:08:03.032000+00:00,250,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-01 07:05:24.779000+00:00,2023-12-01 07:14:16.703000+00:00,531,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-12-01 07:06:00.335000+00:00,2023-12-01 07:11:54.891000+00:00,354,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2023-12-01 07:06:22.023000+00:00,2023-12-01 07:14:35.144000+00:00,493,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-01 07:06:37.304000+00:00,2023-12-01 07:10:26.558000+00:00,229,1888,Bergen Jernbanestasjon II,På venstre side av hovedinngangen til Jernbanestasjonen,60.39066508674793,5.333027169585989,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-12-01 07:07:11.900000+00:00,2023-12-01 07:12:14.795000+00:00,302,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-01 07:08:19.232000+00:00,2023-12-01 07:14:13.208000+00:00,353,799,HF-Bygget,Sydnesplassen,60.387853713374845,5.318712852428234,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-12-01 07:08:32.568000+00:00,2023-12-01 07:15:42.519000+00:00,429,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2023-12-01 07:08:48.647000+00:00,2023-12-01 07:12:21.350000+00:00,212,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741
2023-12-01 07:09:07.368000+00:00,2023-12-01 07:22:14.421000+00:00,787,132,Nøstetorget,Sukkerhusbryggen,60.3921816648884,5.315016280520865,642,Bøhmergaten,Magic Hotel,60.376252795872844,5.334276104612741
2023-12-01 07:09:25.055000+00:00,2023-12-01 07:23:55.284000+00:00,870,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,793,Zander Kaaes gate,Zander Kaaes Hotel,60.390108717939874,5.3353874337574325
2023-12-01 07:11:03.243000+00:00,2023-12-01 07:14:46.384000+00:00,223,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-01 07:11:39.473000+00:00,2023-12-01 07:18:12.228000+00:00,392,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955,645,Odontologen,Utenfor Odentologen,60.38103776618004,5.35905189499951
2023-12-01 07:11:54.063000+00:00,2023-12-01 07:18:59.182000+00:00,425,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823
2023-12-01 07:12:17.065000+00:00,2023-12-01 07:26:14.632000+00:00,837,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2023-12-01 07:12:39.379000+00:00,2023-12-01 07:19:42.626000+00:00,423,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-01 07:12:58.831000+00:00,2023-12-01 07:18:11.829000+00:00,312,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2023-12-01 07:13:01.815000+00:00,2023-12-01 07:21:39.600000+00:00,517,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2023-12-01 07:13:26.513000+00:00,2023-12-01 07:20:09.991000+00:00,403,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,2338,Bontelabo,Innenfor inngang til takgarasje (Kun åpent fra 07:00 til 17:00),60.40175764348675,5.316562300638424
2023-12-01 07:14:23.330000+00:00,2023-12-01 07:25:18.548000+00:00,655,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2023-12-01 07:14:35.424000+00:00,2023-12-01 07:23:11.058000+00:00,515,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2023-12-01 07:14:38.730000+00:00,2023-12-01 07:18:31.274000+00:00,232,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2023-12-01 07:15:02.347000+00:00,2023-12-01 07:23:44.279000+00:00,521,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2023-12-01 07:15:04.884000+00:00,2023-12-01 07:18:38.860000+00:00,213,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2023-12-01 07:15:09.428000+00:00,2023-12-01 07:22:18.392000+00:00,428,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,802,Håkonsgaten,Ved inngang Bergen Kino,60.39118461048114,5.318026298282803
2023-12-01 07:15:20.645000+00:00,2023-12-01 07:20:53.354000+00:00,332,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2023-12-01 07:15:46.438000+00:00,2023-12-01 07:21:47.429000+00:00,360,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2023-12-01 07:15:55.563000+00:00,2023-12-01 07:32:08.551000+00:00,972,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2023-12-01 07:16:09.917000+00:00,2023-12-01 07:30:26.981000+00:00,857,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-12-01 07:17:25.025000+00:00,2023-12-01 07:26:47.693000+00:00,562,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2023-12-01 07:17:28.043000+00:00,2023-12-01 07:25:52.138000+00:00,504,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-12-01 07:18:34.247000+00:00,2023-12-01 07:26:00.307000+00:00,446,1048,Øvre Korskirkeallmenning,På venstre side av allmenning,60.395099485721786,5.328645087376344,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
2023-12-01 07:18:40.338000+00:00,2023-12-01 07:35:57.193000+00:00,1036,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2023-12-01 07:18:59.029000+00:00,2023-12-01 07:27:54.387000+00:00,535,646,Bjørnsonsgate,Ved Årstad VGS,60.373985939857135,5.342082137178068,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2023-12-01 07:19:26.849000+00:00,2023-12-01 07:24:25.161000+00:00,298,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935
2023-12-01 07:19:29.037000+00:00,2023-12-01 07:30:26.587000+00:00,657,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2023-12-01 07:21:04.342000+00:00,2023-12-01 07:24:09.859000+00:00,185,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2023-12-01 07:21:39.889000+00:00,2023-12-01 07:26:30.550000+00:00,290,802,Håkonsgaten,Ved inngang Bergen Kino,60.39118461048114,5.318026298282803,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-01 07:21:51.034000+00:00,2023-12-01 07:25:11.745000+00:00,200,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2023-12-01 07:22:07.388000+00:00,2023-12-01 07:29:28.325000+00:00,440,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388283833541436,5.332872680372475
2023-12-01 07:22:31.693000+00:00,2023-12-01 07:33:37.776000+00:00,666,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973
2023-12-01 07:22:41.188000+00:00,2023-12-01 07:31:14.273000+00:00,513,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2023-12-01 07:23:08.184000+00:00,2023-12-01 07:26:33.812000+00:00,205,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2023-12-01 07:25:00.059000+00:00,2023-12-01 07:37:31.912000+00:00,751,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753,793,Zander Kaaes gate,Zander Kaaes Hotel,60.390108717939874,5.3353874337574325
2023-12-01 07:25:34.372000+00:00,2023-12-01 07:28:15.408000+00:00,161,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,116,Lysverket,"Gamle Lysverket, ved KODE",60.38962622255798,5.3298637396027
2023-12-01 07:25:43.838000+00:00,2023-12-01 07:37:48.642000+00:00,724,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955,1047,Welhavens gate 64,Langs gatetun,60.38445114789948,5.324440726278226
2023-12-01 07:25:50.809000+00:00,2023-12-01 07:31:10.977000+00:00,320,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2023-12-01 07:26:30.296000+00:00,2023-12-01 07:37:15.371000+00:00,645,791,Busstasjonen 4 Sør,Mot ADO,60.387058789354164,5.335633911730724,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2023-12-01 07:26:34.516000+00:00,2023-12-01 07:35:24.569000+00:00,530,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799
2023-12-01 07:26:35.126000+00:00,2023-12-01 07:32:39.776000+00:00,364,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2023-12-01 07:26:38.358000+00:00,2023-12-01 07:32:58.149000+00:00,379,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388283833541436,5.332872680372475,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2023-12-01 07:26:45.324000+00:00,2023-12-01 07:29:51.308000+00:00,185,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388283833541436,5.332872680372475,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-01 07:26:53.566000+00:00,2023-12-01 07:34:41.391000+00:00,467,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,116,Lysverket,"Gamle Lysverket, ved KODE",60.38962622255798,5.3298637396027
2023-12-01 07:27:32.898000+00:00,2023-12-01 07:40:29.104000+00:00,776,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
